Transaction_ID,Customer_ID,Product_ID,Product_Name,Order_Date,Quantity,Price,Discount,Total_Amount ((harga x jumlah) - diskon),Payment_Method,Delivery_City,Delivery_Status
1480,10047,2090,Sate Ayam,2023-04-11 00:00:00,9,47212,3000,421908,QRIS,Jakarta,Canceled
1481,10009,2099,Sate Ayam,2023-09-05 00:00:00,7,35242,1000,245694,E-Wallet,Surabaya,Returned
1482,10088,2092,Bakso,2023-08-29 00:00:00,3,19171,5000,52513,COD,Jakarta,Pending
1483,10098,2090,Nasi Goreng,2023-07-25 00:00:00,1,55740,5000,50740,COD,Medan,Canceled
1484,10090,2081,Ikan Bakar,2023-04-24 00:00:00,1,25417,1000,24417,COD,Medan,Returned
1485,10086,2009,Mie Goreng,2023-07-22 00:00:00,9,30584,7000,268256,Credit Card,Surabaya,Canceled
1486,10021,2097,Soto Betawi,2023-08-25 00:00:00,9,29164,5000,257476,COD,Semarang,Pending
1487,10055,2050,Ayam Bakar,2023-04-09 00:00:00,3,53410,7000,153230,QRIS,Bali,Pending
1488,10070,2025,Soto Betawi,2023-05-13 00:00:00,5,14557,5000,67785,Credit Card,Medan,Pending
1489,10092,2007,Sate Ayam,2023-05-27 00:00:00,7,23869,5000,162083,Bank Transfer,Bandung,Returned
1490,10014,2098,Ayam Bakar,2023-07-14 00:00:00,8,54314,7000,427512,QRIS,Yogyakarta,Canceled
1491,10023,2023,Nasi Goreng,2023-01-04 00:00:00,3,26673,0,80019,Bank Transfer,Bali,Canceled
1492,10022,2068,Bakso,2023-09-11 00:00:00,5,47544,0,237720,COD,Surabaya,Returned
1493,10053,2069,Ayam Bakar,2023-11-09 00:00:00,8,32918,7000,256344,COD,Medan,Pending
1494,10050,2085,Bakso,2023-11-28 00:00:00,6,30466,5000,177796,Bank Transfer,Jakarta,Canceled
1495,10086,2057,Nasi Goreng,2023-01-30 00:00:00,5,33064,3000,162320,E-Wallet,Jakarta,Canceled
1496,10046,2099,Bakso,2023-01-16 00:00:00,8,15141,7000,114128,COD,Semarang,Canceled
1497,10015,2058,Bakso,2023-10-14 00:00:00,2,41486,0,82972,Bank Transfer,Bandung,Returned
1498,10009,2085,Sate Ayam,2023-09-30 00:00:00,4,32063,5000,123252,Bank Transfer,Bandung,Canceled
1499,10064,2062,Sate Ayam,2023-02-20 00:00:00,4,43872,0,175488,Credit Card,Semarang,Pending
1500,10095,2038,Mie Goreng,2023-07-17 00:00:00,1,35582,1000,34582,COD,Jakarta,Canceled
1501,10080,2033,Mie Goreng,2023-06-18 00:00:00,9,31644,5000,279796,QRIS,Jakarta,Pending
1502,10080,2062,Sate Ayam,2023-03-17 00:00:00,7,47055,0,329385,Bank Transfer,Bandung,Delivered
1503,10014,2099,Soto Betawi,2023-12-18 00:00:00,4,16033,0,64132,E-Wallet,Bandung,Returned
1504,10034,2077,Nasi Goreng,2023-10-16 00:00:00,2,47564,5000,90128,E-Wallet,Jakarta,Pending
1505,10005,2096,Sate Ayam,2023-06-17 00:00:00,3,28624,7000,78872,E-Wallet,Semarang,Delivered
1506,10012,2063,Sate Ayam,2023-05-27 00:00:00,9,13731,5000,118579,QRIS,Bali,Delivered
1507,10021,2056,Ayam Bakar,2023-11-24 00:00:00,7,59079,3000,410553,Credit Card,Semarang,Pending
1508,10082,2050,Nasi Goreng,2023-11-24 00:00:00,1,10112,5000,5112,COD,Bandung,Canceled
1509,10026,2011,Sate Ayam,2023-04-07 00:00:00,5,20808,5000,99040,COD,Jakarta,Returned
1510,10058,2032,Sate Ayam,2023-02-19 00:00:00,9,26402,7000,230618,E-Wallet,Yogyakarta,Delivered
1511,10046,2038,Ikan Bakar,2023-10-16 00:00:00,4,13765,3000,52060,COD,Semarang,Returned
1512,10028,2023,Nasi Goreng,2023-11-15 00:00:00,9,39240,1000,352160,COD,Yogyakarta,Canceled
1513,10065,2005,Nasi Goreng,2023-11-21 00:00:00,9,11988,1000,106892,Credit Card,Medan,Canceled
1514,10048,2090,Sate Ayam,2023-07-23 00:00:00,7,49930,3000,346510,Credit Card,Yogyakarta,Canceled
1515,10034,2079,Nasi Goreng,2023-05-04 00:00:00,8,20825,1000,165600,E-Wallet,Bali,Pending
1516,10090,2028,Bakso,2023-08-18 00:00:00,4,26346,0,105384,QRIS,Medan,Pending
1517,10083,2098,Bakso,2023-11-18 00:00:00,5,29233,3000,143165,E-Wallet,Yogyakarta,Canceled
1518,10096,2095,Soto Betawi,2023-11-22 00:00:00,9,46963,3000,419667,QRIS,Yogyakarta,Canceled
1519,10067,2064,Mie Goreng,2023-06-03 00:00:00,9,25438,3000,225942,E-Wallet,Semarang,Canceled
1520,10021,2099,Nasi Goreng,2023-01-25 00:00:00,1,47164,5000,42164,Bank Transfer,Surabaya,Returned
1521,10082,2000,Nasi Goreng,2023-03-14 00:00:00,6,18367,0,110202,Credit Card,Yogyakarta,Pending
1522,10053,2049,Mie Goreng,2023-09-01 00:00:00,5,39038,5000,190190,COD,Bandung,Canceled
1523,10026,2025,Mie Goreng,2023-09-05 00:00:00,1,14138,0,14138,Bank Transfer,Yogyakarta,Delivered
1524,10083,2039,Bakso,2023-09-02 00:00:00,7,11134,5000,72938,Bank Transfer,Surabaya,Delivered
1525,10068,2042,Soto Betawi,2023-10-17 00:00:00,8,20442,7000,156536,Credit Card,Bandung,Delivered
1526,10057,2032,Mie Goreng,2023-01-16 00:00:00,2,44397,1000,87794,Credit Card,Jakarta,Pending
1527,10018,2035,Mie Goreng,2023-11-15 00:00:00,8,54717,3000,434736,Credit Card,Jakarta,Canceled
1528,10090,2007,Mie Goreng,2023-07-28 00:00:00,9,53516,3000,478644,Bank Transfer,Bali,Canceled
1529,10059,2027,Sate Ayam,2023-07-01 00:00:00,5,31128,1000,154640,E-Wallet,Jakarta,Delivered
1530,10060,2057,Mie Goreng,2023-05-03 00:00:00,6,28425,5000,165550,Credit Card,Medan,Pending
1531,10036,2078,Ikan Bakar,2023-01-18 00:00:00,2,26446,3000,49892,Credit Card,Surabaya,Canceled
1532,10003,2085,Soto Betawi,2023-05-15 00:00:00,6,36711,5000,215266,QRIS,Bali,Canceled
1533,10054,2002,Sate Ayam,2023-08-30 00:00:00,9,11637,7000,97733,COD,Jakarta,Canceled
1534,10073,2091,Ayam Bakar,2023-08-30 00:00:00,7,45436,5000,313052,E-Wallet,Bandung,Returned
1535,10068,2000,Ikan Bakar,2023-05-20 00:00:00,8,31225,0,249800,COD,Jakarta,Pending
1536,10051,2087,Sate Ayam,2023-08-25 00:00:00,7,56893,7000,391251,QRIS,Jakarta,Delivered
1537,10048,2057,Bakso,2023-12-02 00:00:00,1,33408,7000,26408,COD,Surabaya,Delivered
1538,10034,2038,Sate Ayam,2023-04-28 00:00:00,5,42854,0,214270,QRIS,Bali,Returned
1539,10066,2029,Sate Ayam,2023-08-02 00:00:00,9,56364,7000,500276,COD,Semarang,Delivered
1540,10022,2044,Sate Ayam,2023-09-04 00:00:00,8,59748,1000,476984,COD,Jakarta,Returned
1541,10017,2093,Sate Ayam,2023-09-03 00:00:00,1,51680,3000,48680,Credit Card,Bandung,Delivered
1542,10009,2035,Nasi Goreng,2023-07-20 00:00:00,7,45062,3000,312434,QRIS,Semarang,Returned
1543,10008,2046,Sate Ayam,2023-01-19 00:00:00,3,24665,1000,72995,Bank Transfer,Jakarta,Delivered
1544,10097,2012,Sate Ayam,2023-04-03 00:00:00,1,38916,7000,31916,COD,Bali,Returned
1545,10087,2025,Sate Ayam,2023-03-12 00:00:00,5,25810,1000,128050,Bank Transfer,Bali,Canceled
1546,10064,2061,Sate Ayam,2023-06-20 00:00:00,9,42130,7000,372170,COD,Bandung,Returned
1547,10025,2015,Sate Ayam,2023-11-06 00:00:00,9,43272,0,389448,E-Wallet,Medan,Pending
1548,10070,2077,Ayam Bakar,2023-12-05 00:00:00,3,47825,0,143475,COD,Bali,Pending
1549,10010,2052,Sate Ayam,2023-01-30 00:00:00,9,52215,1000,468935,E-Wallet,Semarang,Returned
1550,10065,2095,Soto Betawi,2023-01-22 00:00:00,6,12763,0,76578,QRIS,Bali,Returned
1551,10056,2048,Ayam Bakar,2023-03-23 00:00:00,2,16476,7000,25952,QRIS,Semarang,Canceled
1552,10092,2066,Mie Goreng,2023-01-03 00:00:00,6,18397,3000,107382,QRIS,Bandung,Returned
1553,10074,2094,Mie Goreng,2023-04-06 00:00:00,2,19277,0,38554,Bank Transfer,Medan,Pending
1554,10097,2060,Soto Betawi,2023-07-26 00:00:00,9,36531,0,328779,Credit Card,Yogyakarta,Canceled
1555,10044,2061,Bakso,2023-11-10 00:00:00,4,30176,3000,117704,COD,Bandung,Returned
1556,10043,2028,Mie Goreng,2023-03-12 00:00:00,9,45710,5000,406390,COD,Yogyakarta,Canceled
1557,10015,2086,Bakso,2023-10-04 00:00:00,4,10489,7000,34956,COD,Jakarta,Delivered
1558,10041,2075,Nasi Goreng,2023-09-26 00:00:00,6,26999,3000,158994,Bank Transfer,Semarang,Canceled
1559,10058,2001,Sate Ayam,2023-08-10 00:00:00,1,28945,1000,27945,QRIS,Bandung,Delivered
1560,10022,2017,Sate Ayam,2023-08-12 00:00:00,1,26767,0,26767,E-Wallet,Jakarta,Pending
1561,10093,2060,Sate Ayam,2023-06-22 00:00:00,5,58908,3000,291540,QRIS,Bali,Delivered
1562,10073,2052,Bakso,2023-07-26 00:00:00,4,34031,5000,131124,Credit Card,Jakarta,Returned
1563,10075,2032,Ikan Bakar,2023-09-14 00:00:00,5,49486,7000,240430,COD,Semarang,Pending
1564,10078,2004,Ikan Bakar,2023-04-30 00:00:00,2,30143,0,60286,E-Wallet,Semarang,Returned
1565,10028,2070,Soto Betawi,2023-03-18 00:00:00,6,42001,3000,249006,Bank Transfer,Jakarta,Canceled
1566,10037,2047,Mie Goreng,2023-10-03 00:00:00,3,47228,3000,138684,E-Wallet,Bali,Pending
1567,10015,2012,Sate Ayam,2023-10-18 00:00:00,4,20698,3000,79792,COD,Bandung,Delivered
1568,10074,2029,Bakso,2023-10-31 00:00:00,5,45618,1000,227090,Bank Transfer,Semarang,Returned
1569,10031,2054,Bakso,2023-09-13 00:00:00,3,56287,7000,161861,COD,Jakarta,Delivered
1570,10082,2024,Ikan Bakar,2023-03-02 00:00:00,3,20922,1000,61766,Credit Card,Jakarta,Pending
1571,10024,2019,Soto Betawi,2023-07-30 00:00:00,7,32423,3000,223961,Credit Card,Bali,Returned
1572,10068,2062,Mie Goreng,2023-02-20 00:00:00,5,45595,1000,226975,QRIS,Jakarta,Canceled
1573,10041,2083,Sate Ayam,2023-01-14 00:00:00,2,29610,1000,58220,E-Wallet,Jakarta,Returned
1574,10004,2086,Sate Ayam,2023-02-28 00:00:00,9,23288,1000,208592,E-Wallet,Surabaya,Returned
1575,10070,2003,Sate Ayam,2023-05-23 00:00:00,8,19941,1000,158528,Bank Transfer,Jakarta,Delivered
1576,10013,2049,Ikan Bakar,2023-04-22 00:00:00,1,18566,3000,15566,E-Wallet,Bali,Returned
1577,10039,2019,Sate Ayam,2023-06-15 00:00:00,3,50091,1000,149273,COD,Jakarta,Delivered
1578,10036,2048,Sate Ayam,2023-11-18 00:00:00,4,33989,1000,134956,E-Wallet,Semarang,Returned
1579,10039,2042,Sate Ayam,2023-05-28 00:00:00,8,55351,1000,441808,Bank Transfer,Semarang,Returned
1580,10054,2015,Sate Ayam,2023-11-14 00:00:00,7,27359,7000,184513,E-Wallet,Bali,Returned
1581,10047,2026,Ayam Bakar,2023-08-03 00:00:00,8,13327,0,106616,E-Wallet,Bandung,Returned
1582,10036,2080,Bakso,2023-08-11 00:00:00,7,25160,7000,169120,QRIS,Medan,Pending
1583,10052,2011,Sate Ayam,2023-09-30 00:00:00,3,44314,1000,131942,Credit Card,Bali,Returned
1584,10057,2033,Mie Goreng,2023-10-03 00:00:00,2,42101,1000,83202,QRIS,Bali,Canceled
1585,10083,2002,Ayam Bakar,2023-05-06 00:00:00,9,24119,5000,212071,E-Wallet,Jakarta,Returned
1586,10007,2092,Sate Ayam,2023-02-25 00:00:00,7,54571,0,381997,QRIS,Jakarta,Canceled
1587,10095,2035,Ayam Bakar,2023-10-09 00:00:00,6,54254,1000,324524,Credit Card,Bali,Pending
1588,10010,2091,Sate Ayam,2023-04-06 00:00:00,5,57295,1000,285475,E-Wallet,Medan,Returned
1589,10059,2061,Bakso,2023-05-25 00:00:00,1,29702,1000,28702,Bank Transfer,Bali,Delivered
1590,10052,2055,Nasi Goreng,2023-09-22 00:00:00,6,15208,1000,90248,E-Wallet,Medan,Returned
1591,10016,2014,Nasi Goreng,2023-09-28 00:00:00,7,31158,7000,211106,Bank Transfer,Semarang,Canceled
1592,10039,2019,Nasi Goreng,2023-08-07 00:00:00,5,59996,0,299980,QRIS,Medan,Delivered
1593,10082,2059,Bakso,2023-09-06 00:00:00,3,30527,1000,90581,QRIS,Bandung,Canceled
1594,10095,2061,Soto Betawi,2023-12-31 00:00:00,1,12032,7000,5032,E-Wallet,Jakarta,Canceled
1595,10059,2089,Sate Ayam,2023-04-05 00:00:00,6,32523,0,195138,COD,Semarang,Pending
1596,10062,2037,Soto Betawi,2023-08-08 00:00:00,5,19949,3000,96745,QRIS,Bandung,Canceled
1597,10097,2079,Sate Ayam,2023-04-06 00:00:00,6,16855,0,101130,E-Wallet,Yogyakarta,Pending
1598,10058,2075,Sate Ayam,2023-11-11 00:00:00,5,59459,0,297295,Bank Transfer,Bali,Delivered
1599,10084,2083,Bakso,2023-01-13 00:00:00,2,18112,5000,31224,QRIS,Jakarta,Canceled
1600,10053,2035,Sate Ayam,2023-09-30 00:00:00,8,13129,1000,104032,E-Wallet,Jakarta,Pending
1601,10045,2071,Soto Betawi,2023-11-11 00:00:00,7,58356,0,408492,QRIS,Surabaya,Canceled
1602,10015,2001,Sate Ayam,2023-07-29 00:00:00,1,10870,7000,3870,Credit Card,Jakarta,Delivered
1603,10093,2081,Ayam Bakar,2023-06-20 00:00:00,5,57764,0,288820,E-Wallet,Medan,Pending
1604,10072,2051,Nasi Goreng,2023-12-30 00:00:00,5,57574,5000,282870,Bank Transfer,Surabaya,Returned
1605,10008,2053,Bakso,2023-01-01 00:00:00,3,56922,1000,169766,Bank Transfer,Semarang,Pending
1606,10011,2096,Ayam Bakar,2023-03-13 00:00:00,1,40826,1000,39826,E-Wallet,Bandung,Pending
1607,10042,2094,Sate Ayam,2023-08-09 00:00:00,5,13924,1000,68620,COD,Jakarta,Returned
1608,10053,2071,Sate Ayam,2023-08-15 00:00:00,3,36762,0,110286,COD,Bandung,Delivered
1609,10062,2082,Bakso,2023-06-05 00:00:00,1,19221,3000,16221,QRIS,Yogyakarta,Delivered
1610,10036,2067,Sate Ayam,2023-08-06 00:00:00,1,21939,1000,20939,COD,Medan,Delivered
1611,10031,2080,Sate Ayam,2023-08-16 00:00:00,7,37323,3000,258261,Credit Card,Medan,Pending
1612,10055,2027,Sate Ayam,2023-07-29 00:00:00,8,20848,5000,161784,Credit Card,Medan,Delivered
1613,10026,2008,Bakso,2023-07-03 00:00:00,8,52358,7000,411864,Bank Transfer,Bali,Delivered
1614,10066,2023,Sate Ayam,2023-04-28 00:00:00,9,19497,5000,170473,Credit Card,Bandung,Pending
1615,10023,2004,Mie Goreng,2023-10-10 00:00:00,1,59422,3000,56422,QRIS,Surabaya,Canceled
1616,10043,2025,Bakso,2023-06-11 00:00:00,7,28782,1000,200474,QRIS,Medan,Pending
1617,10003,2086,Soto Betawi,2023-07-02 00:00:00,1,52229,0,52229,Credit Card,Jakarta,Pending
1618,10020,2088,Ikan Bakar,2023-04-26 00:00:00,6,23780,7000,135680,Bank Transfer,Medan,Delivered
1619,10014,2051,Bakso,2023-10-29 00:00:00,9,41508,0,373572,Credit Card,Jakarta,Delivered
1620,10046,2086,Ikan Bakar,2023-04-01 00:00:00,2,22948,5000,40896,E-Wallet,Jakarta,Returned
1621,10022,2063,Mie Goreng,2023-02-09 00:00:00,2,20377,0,40754,QRIS,Surabaya,Returned
1622,10074,2060,Soto Betawi,2023-01-05 00:00:00,5,43078,7000,208390,E-Wallet,Jakarta,Delivered
1623,10092,2068,Sate Ayam,2023-02-28 00:00:00,2,34000,5000,63000,E-Wallet,Jakarta,Pending
1624,10091,2075,Bakso,2023-03-31 00:00:00,8,16078,7000,121624,COD,Jakarta,Returned
1625,10093,2072,Bakso,2023-08-11 00:00:00,5,28103,1000,139515,QRIS,Surabaya,Returned
1626,10000,2054,Sate Ayam,2023-02-09 00:00:00,5,20350,0,101750,Bank Transfer,Surabaya,Pending
1627,10053,2041,Ayam Bakar,2023-12-01 00:00:00,1,46885,3000,43885,COD,Semarang,Returned
1628,10061,2046,Sate Ayam,2023-01-17 00:00:00,6,18848,0,113088,COD,Jakarta,Pending
1629,10013,2071,Ayam Bakar,2023-05-23 00:00:00,6,59420,0,356520,COD,Semarang,Pending
1630,10059,2005,Ayam Bakar,2023-02-27 00:00:00,1,10406,0,10406,Credit Card,Yogyakarta,Pending
1631,10004,2089,Ikan Bakar,2023-07-17 00:00:00,2,32673,5000,60346,Bank Transfer,Surabaya,Delivered
1632,10077,2012,Bakso,2023-02-13 00:00:00,7,17566,3000,119962,E-Wallet,Bali,Returned
1633,10034,2080,Mie Goreng,2023-04-10 00:00:00,3,50863,1000,151589,QRIS,Semarang,Returned
1634,10060,2016,Bakso,2023-12-29 00:00:00,2,47952,3000,92904,QRIS,Jakarta,Delivered
1635,10057,2013,Ayam Bakar,2023-08-27 00:00:00,4,43575,3000,171300,QRIS,Semarang,Delivered
1636,10003,2044,Nasi Goreng,2023-10-11 00:00:00,2,23598,3000,44196,E-Wallet,Bali,Canceled
1637,10044,2065,Soto Betawi,2023-03-12 00:00:00,8,45186,1000,360488,COD,Surabaya,Returned
1638,10098,2029,Nasi Goreng,2023-08-18 00:00:00,2,41601,7000,76202,COD,Jakarta,Pending
1639,10059,2097,Mie Goreng,2023-06-22 00:00:00,7,20589,1000,143123,COD,Jakarta,Returned
1640,10003,2092,Bakso,2023-01-06 00:00:00,2,38430,1000,75860,Bank Transfer,Jakarta,Delivered
1641,10083,2005,Soto Betawi,2023-11-19 00:00:00,1,50031,5000,45031,QRIS,Surabaya,Canceled
1642,10082,2004,Soto Betawi,2023-08-02 00:00:00,8,53461,3000,424688,Bank Transfer,Medan,Delivered
1643,10010,2076,Mie Goreng,2023-01-03 00:00:00,9,12123,0,109107,Credit Card,Surabaya,Pending
1644,10072,2022,Nasi Goreng,2023-03-24 00:00:00,5,58174,5000,285870,Bank Transfer,Medan,Delivered
1645,10024,2073,Sate Ayam,2023-11-10 00:00:00,7,16782,0,117474,Bank Transfer,Jakarta,Pending
1646,10047,2097,Nasi Goreng,2023-04-09 00:00:00,5,16548,7000,75740,Bank Transfer,Semarang,Delivered
1647,10063,2001,Ikan Bakar,2023-05-01 00:00:00,2,48965,3000,94930,E-Wallet,Semarang,Canceled
1648,10017,2098,Ayam Bakar,2023-07-06 00:00:00,6,23675,3000,139050,Credit Card,Medan,Returned
1649,10076,2003,Bakso,2023-09-03 00:00:00,2,58601,3000,114202,E-Wallet,Bandung,Pending
1650,10071,2006,Bakso,2023-03-04 00:00:00,8,55947,5000,442576,COD,Jakarta,Pending
1651,10016,2062,Ayam Bakar,2023-10-19 00:00:00,5,35095,7000,168475,Credit Card,Semarang,Returned
1652,10027,2092,Bakso,2023-03-17 00:00:00,5,38310,1000,190550,COD,Medan,Returned
1653,10036,2028,Mie Goreng,2023-08-16 00:00:00,4,34338,7000,130352,Credit Card,Jakarta,Returned
1654,10036,2026,Bakso,2023-10-12 00:00:00,4,24616,5000,93464,Credit Card,Jakarta,Returned
1655,10015,2017,Ayam Bakar,2023-12-22 00:00:00,3,30950,1000,91850,COD,Bandung,Delivered
1656,10092,2099,Sate Ayam,2023-06-29 00:00:00,4,40062,5000,155248,Bank Transfer,Bali,Pending
1657,10018,2037,Sate Ayam,2023-04-26 00:00:00,9,51107,0,459963,QRIS,Yogyakarta,Delivered
1658,10004,2019,Bakso,2023-05-06 00:00:00,5,43045,1000,214225,QRIS,Jakarta,Returned
1659,10033,2076,Nasi Goreng,2023-05-17 00:00:00,7,14675,3000,99725,Credit Card,Jakarta,Pending
1660,10034,2056,Ayam Bakar,2023-07-08 00:00:00,3,36206,7000,101618,Credit Card,Bandung,Returned
1661,10009,2001,Nasi Goreng,2023-11-12 00:00:00,8,42528,7000,333224,E-Wallet,Semarang,Canceled
1662,10010,2084,Ikan Bakar,2023-11-23 00:00:00,2,45422,0,90844,Bank Transfer,Bandung,Returned
1663,10095,2064,Bakso,2023-06-30 00:00:00,7,31889,1000,222223,QRIS,Medan,Pending
1664,10025,2074,Soto Betawi,2023-11-02 00:00:00,3,26395,3000,76185,Credit Card,Bandung,Canceled
1665,10053,2065,Sate Ayam,2023-05-24 00:00:00,2,58443,5000,111886,QRIS,Surabaya,Returned
1666,10009,2059,Nasi Goreng,2023-10-23 00:00:00,1,51804,0,51804,Credit Card,Bali,Canceled
1667,10079,2021,Sate Ayam,2023-08-30 00:00:00,9,39007,1000,350063,Credit Card,Surabaya,Delivered
1668,10011,2039,Sate Ayam,2023-03-17 00:00:00,9,35097,0,315873,Credit Card,Semarang,Returned
1669,10038,2059,Nasi Goreng,2023-11-17 00:00:00,3,25995,5000,72985,E-Wallet,Yogyakarta,Pending
1670,10056,2077,Nasi Goreng,2023-10-12 00:00:00,5,41899,5000,204495,COD,Bali,Returned
1671,10020,2009,Sate Ayam,2023-11-30 00:00:00,5,34209,1000,170045,Credit Card,Medan,Delivered
1672,10069,2035,Ayam Bakar,2023-01-22 00:00:00,4,12776,0,51104,COD,Medan,Returned
1673,10017,2037,Mie Goreng,2023-05-31 00:00:00,5,20900,3000,101500,QRIS,Semarang,Canceled
1674,10086,2013,Ayam Bakar,2023-07-18 00:00:00,1,35256,5000,30256,Credit Card,Jakarta,Canceled
1675,10026,2086,Soto Betawi,2023-09-13 00:00:00,1,44036,3000,41036,Bank Transfer,Medan,Pending
1676,10053,2061,Bakso,2023-10-15 00:00:00,8,54940,3000,436520,QRIS,Bandung,Canceled
1677,10072,2028,Sate Ayam,2023-04-05 00:00:00,6,44753,7000,261518,COD,Medan,Pending
1678,10088,2071,Bakso,2023-05-09 00:00:00,4,56934,3000,224736,E-Wallet,Jakarta,Delivered
1679,10089,2015,Mie Goreng,2023-01-20 00:00:00,3,28624,1000,84872,COD,Bali,Canceled
1680,10080,2065,Ayam Bakar,2023-12-06 00:00:00,6,14103,7000,77618,E-Wallet,Surabaya,Pending
1681,10059,2034,Ayam Bakar,2023-12-30 00:00:00,4,28028,5000,107112,Bank Transfer,Bali,Returned
1682,10018,2090,Ayam Bakar,2023-06-20 00:00:00,9,56165,5000,500485,QRIS,Bali,Canceled
1683,10085,2042,Mie Goreng,2023-07-19 00:00:00,3,35625,3000,103875,COD,Medan,Canceled
1684,10019,2055,Mie Goreng,2023-08-28 00:00:00,7,49346,5000,340422,E-Wallet,Yogyakarta,Delivered
1685,10026,2010,Sate Ayam,2023-04-08 00:00:00,3,52431,5000,152293,Bank Transfer,Yogyakarta,Returned
1686,10064,2098,Soto Betawi,2023-11-24 00:00:00,4,28350,3000,110400,COD,Medan,Canceled
1687,10011,2025,Sate Ayam,2023-05-20 00:00:00,3,44420,7000,126260,COD,Semarang,Returned
1688,10012,2088,Ayam Bakar,2023-04-28 00:00:00,6,42696,5000,251176,QRIS,Bandung,Returned
1689,10048,2006,Sate Ayam,2023-05-02 00:00:00,6,57080,7000,335480,Credit Card,Medan,Pending
1690,10056,2025,Sate Ayam,2023-02-23 00:00:00,3,17008,5000,46024,E-Wallet,Jakarta,Returned
1691,10016,2066,Soto Betawi,2023-08-26 00:00:00,4,45932,7000,176728,Bank Transfer,Bandung,Delivered
1692,10046,2052,Soto Betawi,2023-09-03 00:00:00,4,35081,0,140324,Credit Card,Bali,Delivered
1693,10080,2081,Sate Ayam,2023-06-18 00:00:00,9,10390,7000,86510,Credit Card,Jakarta,Pending
1694,10051,2032,Sate Ayam,2023-08-24 00:00:00,5,43979,1000,218895,QRIS,Surabaya,Returned
1695,10042,2089,Ikan Bakar,2023-01-01 00:00:00,7,55512,7000,381584,E-Wallet,Semarang,Canceled
1696,10023,2082,Ikan Bakar,2023-09-01 00:00:00,9,58785,5000,524065,QRIS,Jakarta,Returned
1697,10098,2046,Mie Goreng,2023-07-06 00:00:00,4,30900,0,123600,Credit Card,Semarang,Pending
1698,10003,2029,Sate Ayam,2023-10-05 00:00:00,2,16411,5000,27822,Credit Card,Yogyakarta,Canceled
1699,10070,2000,Bakso,2023-12-12 00:00:00,7,15209,7000,99463,QRIS,Semarang,Returned
1700,10085,2018,Ayam Bakar,2023-04-05 00:00:00,5,56621,0,283105,Credit Card,Surabaya,Delivered
1701,10011,2093,Mie Goreng,2023-09-03 00:00:00,5,52742,7000,256710,Bank Transfer,Bandung,Delivered
1702,10014,2001,Ikan Bakar,2023-06-21 00:00:00,6,34849,3000,206094,E-Wallet,Yogyakarta,Returned
1703,10037,2036,Nasi Goreng,2023-12-30 00:00:00,4,51850,1000,206400,QRIS,Surabaya,Delivered
1704,10092,2087,Sate Ayam,2023-06-21 00:00:00,6,36025,0,216150,Bank Transfer,Jakarta,Pending
1705,10015,2094,Sate Ayam,2023-06-16 00:00:00,3,52614,0,157842,Bank Transfer,Yogyakarta,Canceled
1706,10021,2031,Ayam Bakar,2023-08-03 00:00:00,5,32057,7000,153285,E-Wallet,Yogyakarta,Pending
1707,10038,2014,Bakso,2023-05-03 00:00:00,3,56418,1000,168254,QRIS,Jakarta,Pending
1708,10034,2005,Ikan Bakar,2023-04-21 00:00:00,6,26972,7000,154832,E-Wallet,Bandung,Returned
1709,10007,2083,Bakso,2023-06-28 00:00:00,5,39122,7000,188610,COD,Bandung,Returned
1710,10008,2059,Sate Ayam,2023-11-29 00:00:00,5,27400,1000,136000,Bank Transfer,Jakarta,Returned
1711,10043,2000,Nasi Goreng,2023-07-27 00:00:00,8,46824,1000,373592,QRIS,Surabaya,Canceled
1712,10059,2025,Sate Ayam,2023-11-30 00:00:00,9,12936,3000,113424,COD,Bandung,Canceled
1713,10017,2061,Ayam Bakar,2023-02-12 00:00:00,2,58442,5000,111884,Bank Transfer,Medan,Pending
1714,10055,2026,Soto Betawi,2023-04-21 00:00:00,9,40951,5000,363559,QRIS,Surabaya,Returned
1715,10045,2097,Soto Betawi,2023-11-19 00:00:00,8,24287,7000,187296,COD,Jakarta,Canceled
1716,10019,2081,Bakso,2023-12-04 00:00:00,2,30425,7000,53850,Credit Card,Bali,Pending
1717,10075,2076,Nasi Goreng,2023-04-21 00:00:00,9,13786,3000,121074,E-Wallet,Bali,Canceled
1718,10025,2013,Sate Ayam,2023-02-14 00:00:00,8,53240,0,425920,E-Wallet,Bandung,Pending
1719,10085,2022,Soto Betawi,2023-10-02 00:00:00,2,30918,5000,56836,QRIS,Medan,Pending
1720,10032,2018,Ikan Bakar,2023-06-29 00:00:00,1,24745,3000,21745,Credit Card,Bali,Pending
1721,10039,2079,Sate Ayam,2023-11-29 00:00:00,7,51979,5000,358853,E-Wallet,Medan,Canceled
1722,10045,2071,Ikan Bakar,2023-08-02 00:00:00,5,12841,7000,57205,Bank Transfer,Surabaya,Canceled
1723,10005,2022,Mie Goreng,2023-03-05 00:00:00,7,41658,3000,288606,COD,Bandung,Delivered
1724,10086,2078,Sate Ayam,2023-11-09 00:00:00,7,31398,3000,216786,COD,Medan,Delivered
1725,10087,2046,Soto Betawi,2023-06-19 00:00:00,7,11073,5000,72511,E-Wallet,Jakarta,Pending
1726,10008,2056,Bakso,2023-01-21 00:00:00,8,12159,7000,90272,COD,Surabaya,Pending
